id,Rings,pred_v2_te_lgbm_log_external
427,10,8.613891713902703
428,10,9.73160712907586
429,10,10.103362580867605
430,11,8.931832217494884
431,9,13.028677980477081
432,10,9.471861775212403
433,10,10.322307613596594
434,11,9.917643138063927
435,8,8.942589542828713
436,9,8.072989673104495
437,19,12.49254403421339
438,13,13.733595225326036
439,7,7.468180986192414
440,13,10.493114415839361
441,9,10.463672144432483
442,15,11.949036442362976
443,13,11.281223455704405
444,8,10.368768277073086
445,8,8.316993147873278
446,4,4.190596369648589
447,7,7.338009077763509
448,11,12.639472598200443
449,8,8.53535421846569
450,14,12.084127702581144
451,8,7.977438257633871
452,9,9.715697500074326
453,10,11.170958890259358
454,10,10.757496012479933
455,17,14.309152046320412
456,9,9.00782042519249
457,9,9.264510896447588
458,10,8.732929735785603
459,10,12.110553874334515
460,13,10.54836952800081
461,9,9.33954569096651
462,13,10.666267914985365
463,9,8.81544702272866
464,9,11.084606092178253
465,8,6.993898882065415
466,6,6.9789347587283
467,12,13.749580927436778
468,7,7.94611216611533
469,10,9.234550992415786
470,6,5.496209161287516
471,9,9.299027866930217
472,6,6.4055413174635545
473,9,9.807016450553828
474,6,6.332248582388014
475,8,8.16717991314542
476,6,6.173825867170446
477,4,4.818909640100391
478,7,7.38154987050752
479,10,9.364649767346682
480,11,10.62873386104821
481,10,9.416882943083369
482,11,9.394014264739582
483,15,12.509224571801417
484,9,9.98320919389159
485,9,7.634791863674948
486,8,8.736140558404239
487,7,4.92508748461991
488,8,8.285093080099085
489,11,10.963972722792018
490,8,8.34174511959066
491,14,9.054877397992898
492,7,6.8179381461984185
493,6,7.116520700940835
494,8,9.259139845977199
495,10,9.818870170542212
496,10,7.694718996660334
497,4,3.994772092247321
498,8,7.911626145464218
499,8,8.14664309173221
500,11,10.108095642810898
501,16,11.153520489953582
502,15,13.560747225965644
503,8,8.503742100067715
504,12,11.821969427104674
505,7,7.472189336411494
506,11,10.257107259059564
507,10,8.590083070138185
508,7,7.089728598995282
509,15,11.327136205870246
510,11,14.093854473502445
511,9,7.38926772489324
512,8,7.522677552217419
513,8,8.28245936724699
514,9,8.29826527252807
515,9,8.829487282671998
516,10,9.522900110576483
517,11,9.78423469047102
518,5,4.583587993485967
519,10,12.4553710588011
520,6,5.6607482699761045
521,9,8.972934334761861
522,10,12.140977537378818
523,12,8.81018177995943
524,9,8.833561830605307
525,7,6.885485490065108
526,8,6.150777865227652
527,5,5.360939050694702
528,11,8.034200714284735
529,8,7.196758483819529
530,9,8.28115077920147
531,12,11.100327556952067
532,8,8.173568860179653
533,10,11.906348387462103
534,9,9.364379063335281
535,9,10.077242523962322
536,12,10.652767466941645
537,7,8.999412233753722
538,12,15.225158514191628
539,5,4.243919376151877
540,10,9.341775776477343
541,8,9.152046401420725
542,8,8.155636544921736
543,10,9.855980444606796
544,9,9.294083123940357
545,10,10.303388802453645
546,9,9.001367689249863
547,10,10.523254939730714
548,12,12.327715263481686
549,7,7.314812045978794
550,11,10.59359679620877
551,8,8.783681523544374
552,9,8.073478993266862
553,6,5.064853120665028
554,7,7.3217011691508285
555,10,10.26213557859042
556,6,6.946851362917374
557,8,9.281533442890982
558,16,11.422334183308472
559,8,10.04746810298329
560,8,7.656653988508722
561,9,9.415665356081396
562,9,8.754528666705408
563,8,8.617795823728356
564,13,10.187873404674807
565,15,11.865259123623163
566,8,8.045618556591528
567,9,9.340312857870954
568,13,10.367638727667371
569,7,7.28408642240684
570,8,8.463791129593021
571,7,7.012668556238965
572,10,10.680284083474218
573,9,7.888017991842186
574,9,8.855088172743553
575,8,7.800700193482348
576,21,17.6019893374925
577,15,12.518144060951146
578,5,4.259492062442516
579,9,8.530992072031792
580,9,9.672087680040356
581,6,8.452157071068232
582,8,10.089547967835317
583,18,15.404919948108196
584,8,7.239670011751922
585,8,7.538566419052834
586,9,7.435830659893964
587,10,8.71589084050296
588,10,11.534946149285812
589,10,9.52399552640078
590,9,10.712634638607284
591,9,7.888111681022569
592,10,9.31561090564445
593,7,5.485892352123374
594,8,6.933640078462662
595,8,6.853001108668407
596,10,15.160520079581502
597,14,13.324691567328129
598,12,10.51221217734411
599,8,7.61654422460778
600,12,9.6527587758965
601,10,12.771964613338284
602,10,14.570120140203157
603,10,9.72636669226436
604,10,11.808726998705946
605,8,8.34085778444625
606,13,13.208536116884401
607,12,9.667397289447642
608,8,8.296410316426153
609,11,10.198956501416388
610,8,5.711441462402661
611,10,9.420757475984496
612,12,14.108112662677586
613,15,10.143782419775448
614,11,10.09325936444421
615,14,12.976491549653131
616,9,8.322715093437587
617,10,8.296235253349154
618,8,8.87100457214609
619,7,8.604446728955693
620,14,13.416234142677421
621,15,11.847070151722477
622,11,10.604922034415695
623,7,8.279972891282197
624,19,14.652171865765949
625,8,8.089239060493187
626,9,8.755428099879238
627,9,8.1566829973682
628,6,6.692491299819521
629,6,5.508068786934355
630,8,10.301778220285629
631,9,10.671270433065452
632,11,10.111340744741138
633,10,11.452082063368408
634,8,9.08725250108314
635,9,8.529432091423987
636,17,13.263853001084875
637,12,14.336152043126695
638,8,8.766428519871308
639,10,9.372402434742488
640,8,8.793032229236083
641,9,9.909262485623163
642,11,10.030811991671632
643,9,9.381790798014018
644,9,9.215727029077515
645,13,12.962661899847562
646,6,7.322201540682623
647,12,10.738852932531227
648,10,12.43812746562965
649,13,13.195435109759202
650,10,11.047550260493086
651,5,6.698120321099928
652,8,7.1436515643051415
653,8,8.46987702922246
654,13,10.983708790001877
655,11,10.945155673863479
656,10,12.884141823030756
657,7,7.374619755256931
658,9,8.770374588220236
659,9,10.181002186066962
660,11,9.488073742402651
661,12,10.292441366837588
662,7,7.454150620871682
663,7,8.535088953507179
664,10,9.930968225561298
665,6,7.501240236582891
666,13,11.966123742927742
667,10,9.720675273422655
668,8,8.334122071153493
669,9,9.593243923287938
670,12,11.878399051419672
671,11,9.528435253031338
672,6,9.06295113055646
673,7,6.645336858109958
674,15,13.317520544985378
675,11,11.684724521037888
676,9,8.586990790833303
677,9,7.154695848015931
678,16,14.980174527532723
679,12,9.32997724369689
680,12,9.913823559770547
681,10,9.811713257744362
682,8,7.847327470698448
683,9,9.648719519878398
684,8,8.932870688515766
685,9,8.148929486999904
686,17,15.051863796758958
687,8,7.418448401116034
688,12,13.422708668572115
689,9,9.202970332675129
690,15,14.430571180277022
691,11,10.003396244015844
692,9,7.978111773706138
693,9,8.713200902827339
694,8,8.188452486246916
695,6,6.02995003243059
696,10,10.26400888928943
697,6,6.331645677518423
698,9,9.175926494679832
699,8,8.03007574173726
700,12,9.058204062151859
701,17,13.888575631261649
702,13,10.139780259167827
703,5,5.775363024923867
704,10,13.23463419980919
705,8,10.150431640834364
706,10,8.941292237209879
707,10,9.859706643859395
708,7,9.444803913409652
709,9,9.184491941494716
710,9,9.752061019182278
711,9,9.500538154626772
712,9,9.443617745872295
713,8,10.535913064303156
714,11,11.115872499773335
715,10,9.42347685106444
716,7,7.204397992935872
717,11,10.564252665877413
718,9,9.140304711111105
719,9,9.844190564707144
720,13,12.969537170375853
721,8,8.033413677395462
722,9,9.162471596973552
723,7,6.333781547612492
724,7,7.096966674004817
725,8,9.28152505716117
726,7,6.758936513016202
727,10,9.712671605611543
728,19,16.369395397160293
729,7,8.268842758380567
730,9,9.575579169223964
731,13,10.593770753518571
732,10,10.587597752806362
733,7,6.813977342739497
734,6,6.641121054261723
735,10,11.58762618866853
736,6,7.545612953568836
737,8,8.541236918906197
738,23,14.685404553817934
739,6,4.883412479422359
740,8,6.011816203347691
741,8,7.675596650982345
742,9,8.436310610649775
743,7,7.849020577288633
744,13,11.708486011775978
745,5,5.558331660800777
746,9,8.376793966238512
747,8,9.310909109290531
748,13,14.855039249538963
749,9,8.557237811297474
750,15,10.231543411959608
751,6,5.939176060774814
752,8,8.493156439111415
753,8,9.07738875825364
754,8,9.563249294684619
755,6,6.4264691168407095
756,9,8.556009648973854
757,11,9.663051657388198
758,13,10.424760406927726
759,15,12.887586309025448
760,9,9.45623743033507
761,13,9.493496771117265
762,8,8.79471659419178
763,11,10.423518661386991
764,11,8.404742677865883
765,16,14.213523159077713
766,12,11.531667516190268
767,12,9.459805097486493
768,8,7.443817980882322
769,10,11.895714502379565
770,10,10.439157466237276
771,9,9.281089435900002
772,8,8.27105244258809
773,11,8.957201331903857
774,8,7.103720876045563
775,10,9.387583859469954
776,9,12.556405994058535
777,7,7.26996077071196
778,10,9.76113654236642
779,7,5.357108384956201
780,5,6.075524437742083
781,10,8.546707341107348
782,8,8.069284096532032
783,11,13.398919835549261
784,9,9.270251500916132
785,7,7.977989294125833
786,7,7.701511624975024
787,9,9.164387923741838
788,8,8.64762309997977
789,7,6.098083213240304
790,6,6.5101959633857875
791,11,16.945653828223875
792,5,6.467205252602444
793,9,9.46198056830041
794,9,11.64823260020895
795,8,7.792290299807858
796,11,10.757177849305645
797,13,13.239567612481752
798,4,5.600132404367536
799,9,8.438448269101057
800,4,4.067781084434239
801,10,9.779561379458478
802,8,8.120222527344549
803,9,9.922581436730917
804,7,6.768614299468181
805,8,8.474926537254113
806,6,6.011264970958009
807,6,5.741389921085827
808,6,7.397698342403866
809,9,8.881104814873519
810,10,12.470696080454712
811,8,8.23963083312506
812,9,11.517665673153031
813,11,10.421198155604118
814,10,10.161322172323715
815,10,9.64489095805885
816,10,10.689631775586806
817,13,12.470236899810685
818,17,13.952055153227153
819,9,7.157464294414496
820,8,8.312027157742007
821,9,7.631478217211284
822,12,8.483948358695255
823,7,7.2970986188116935
824,13,15.23489494148339
825,10,9.934198962831639
826,5,5.9758500492202735
827,9,9.351474418260661
828,9,10.119354861928391
829,5,5.453330423621848
830,7,6.0246801685474605
831,8,8.80518771295089
832,10,6.295543980656325
833,8,8.398046027168371
834,9,8.989284611269044
835,11,16.251406851728323
836,20,12.1332311562122
837,11,9.774668796849758
838,7,7.467289466383676
839,13,11.076868908329402
840,8,7.809184420422542
841,11,10.234919202886411
842,8,8.095819341035643
843,9,9.484327420242138
844,15,11.528315883427542
845,8,8.567438417769843
846,5,6.099675304619758
847,8,8.45234724058024
848,10,11.714098672225436
849,11,9.301695641868804
850,8,8.051619327402923
851,13,11.686393408146962
852,10,9.669439469130543
853,11,11.070034034488142
854,7,8.075856620688528
855,10,9.788322895608278
856,9,8.365897613542199
857,9,8.812285197357214
858,6,5.640225411133653
859,11,11.062182196686758
860,11,10.489888775496821
861,7,5.354104169691935
862,11,12.961416345679064
863,9,10.235120662333783
864,12,10.178010910674107
865,11,10.384375155350769
866,7,7.279995381059922
867,9,9.893670384031878
868,9,9.15739200140153
869,8,7.789682102010043
870,6,8.240606565815662
871,6,6.409782813831043
872,9,9.734108789481803
873,12,8.876114414285125
874,10,11.03571586122713
875,9,9.970611859189049
876,7,7.430266039415945
877,9,9.414214323186446
878,6,6.1783997309944425
879,9,10.50825915082631
880,11,11.354539860087419
881,8,8.201439227328322
882,15,11.28191211676528
883,8,9.236846752153474
884,12,10.781721222502135
885,13,10.171048666929103
886,7,7.6702048956343925
887,7,6.861334426360108
888,11,9.762978620613962
889,8,8.706289938103728
890,4,4.559591745623135
891,7,7.377612096252233
892,8,8.106678966937885
893,8,7.550081265286218
894,10,9.644728838918555
895,11,10.883433283739773
896,7,7.167014499950026
897,11,12.331723565367152
898,7,6.511050160129958
899,13,10.44231146434626
900,9,7.432569209801019
901,8,8.088163653695187
902,10,8.876313774062558
903,5,8.87473776417882
904,8,8.119572707892152
905,9,9.166352458359636
906,8,8.146971874202391
907,14,11.610796980943704
908,8,8.075497756828641
909,4,4.024708970410631
910,10,11.072190181248255
911,15,9.644506243408541
912,10,9.255260188984431
913,13,11.662648397574518
914,15,13.337500743699257
915,7,7.052741633301306
916,10,14.95434792036711
917,9,9.424912205283608
918,8,9.741336674085915
919,12,16.056960415646287
920,9,9.927337106545558
921,6,7.295216199488916
922,10,7.737468549783408
923,13,11.622146609366652
924,6,5.91120642302599
925,9,9.868912954330867
926,9,14.346417605579255
927,10,10.395877903314279
928,8,8.951840431481608
929,10,10.127849281699167
930,4,4.740732691132552
931,7,7.539009928183334
932,15,13.921168160609701
933,9,7.83476855364156
934,9,9.745661815910575
935,10,12.853369028977419
936,11,13.13008621106727
937,9,10.38643064628692
938,10,8.623254432600017
939,12,11.232547155652226
940,9,9.538918042054298
941,11,9.764642386750523
942,11,12.118364873297145
943,10,8.846847391470117
944,6,8.07303293948651
945,7,7.960170965104239
946,10,9.541285832138108
947,13,15.09634282551181
948,11,12.361482264169569
949,10,9.40854755400978
950,9,8.962400554539743
951,8,7.729325772765503
952,7,7.62512254132362
953,8,9.017994244078768
954,7,6.624561004486457
955,13,10.833728367300498
956,7,7.345298214454306
957,12,10.761419337421874
958,9,10.01153084207908
959,9,9.610103948023857
960,7,7.151935600280939
961,9,11.255999687687217
962,9,7.129708367244953
963,5,5.724616861611868
964,16,16.568570272723854
965,8,9.372534763094219
966,8,7.557592162781695
967,8,8.41359867148863
968,7,6.885296496314519
969,12,11.51942267242386
970,25,14.73944510449495
971,7,7.643030143484541
972,8,7.881689560816777
973,3,6.442036901920531
974,13,12.689403547064217
975,8,7.878667180051272
976,10,13.355485432083096
977,9,8.864535263470087
978,9,9.013128532872164
979,9,7.655482993903364
980,7,6.000108940701034
981,9,10.597275112647761
982,13,11.764253492024077
983,6,5.371408579912921
984,9,8.198003914218218
985,7,7.048006302715348
986,9,9.378368707379925
987,8,8.768348290935812
988,6,5.809581483955639
989,12,11.78979957577772
990,7,6.520803602847586
991,10,8.811627105148586
992,10,10.639599602943676
993,6,6.092872326919744
994,4,5.10858622112328
995,8,8.268755664540503
996,9,9.395497472081018
997,9,10.792181106927886
998,10,9.335972855113482
999,10,9.619874629594356
1000,9,9.212408616839573
1001,9,13.270617137525074
1002,6,6.9725559837737565
1003,17,14.232794666000723
1004,10,9.184742528949338
1005,11,11.512113167013888
1006,12,10.632779750966012
1007,10,11.184346310695487
1008,7,6.446606978197729
1009,9,9.581390918172685
1010,10,9.779498735662267
1011,9,10.038250302717993
1012,9,9.906943441980923
1013,13,11.441181835187392
1014,9,9.493923794302585
1015,8,7.607238071737836
1016,9,9.037720468592843
1017,6,6.208593601466387
1018,10,10.3725162124624
1019,12,9.811049823706181
1020,8,8.37440395798386
1021,10,11.08701959680538
1022,15,12.800633372655867
1023,16,14.33750291652341
1024,10,11.885651802011207
1025,9,9.651517458791385
1026,4,4.352754492006548
1027,9,10.011255019206521
1028,13,13.02801715676369
1029,12,10.552193885378495
1030,8,7.839412217500086
1031,11,9.541649645043384
1032,9,8.453138087534173
1033,8,8.41290940296804
1034,10,10.686805510663092
1035,9,8.985237124882671
1036,7,6.09319791517276
1037,11,10.100723626346568
1038,6,7.279135935956101
1039,12,10.509901548189836
1040,8,9.760921618869459
1041,8,8.703830628248552
1042,8,6.5825238330120355
1043,8,8.358563113563129
1044,13,14.392052135445953
1045,10,8.739882595543499
1046,7,6.864598296031485
1047,11,12.236168541778957
1048,8,9.091113392588015
1049,9,8.508745334922358
1050,7,6.861195998404402
1051,9,9.248574484149636
1052,12,11.414401491080648
1053,7,5.567294544092581
1054,10,9.110284157532496
1055,12,9.332714782063405
1056,11,11.436645813163363
1057,8,7.30453982094436
1058,7,6.580100809795366
1059,8,8.400764880895958
1060,9,9.01709289098507
1061,8,10.069309584708623
1062,14,14.025486872602317
1063,7,7.336218500912312
1064,8,7.461364315903854
1065,6,7.126550474087463
1066,9,9.685447839417195
1067,15,10.416264494620345
1068,10,9.857048968119745
1069,8,8.69076742188411
1070,10,12.235411662955554
1071,10,10.253518682118905
1072,10,9.888574930325344
1073,9,9.725998573006471
1074,11,10.013827596797112
1075,7,7.815406335683239
1076,14,11.394061954634585
1077,9,6.723646736668404
1078,5,5.166045785278027
1079,13,11.330298284341577
1080,10,15.213733608874481
1081,7,6.807969701059118
1082,9,9.2428613843825
1083,10,8.33951779623168
1084,8,8.483276839426415
1085,13,13.451288480354721
1086,11,10.38735752728329
1087,10,9.826072161464696
1088,10,11.503481133644208
1089,11,9.281787898871778
1090,7,9.487831098929624
1091,9,9.494211046695893
1092,9,9.013444993479693
1093,7,6.792119296380968
1094,7,7.220552661098711
1095,3,4.938097026152897
1096,5,7.074279156626425
1097,7,7.652175758201952
1098,9,9.012888377701842
1099,9,8.804257826924793
1100,17,18.534317658545877
1101,10,10.0641935954829
1102,9,10.395449531150675
1103,9,9.309436489499642
1104,11,11.458181597719168
1105,7,7.06522355662995
1106,15,11.16959394903823
1107,8,8.586239869634554
1108,8,9.315512073945513
1109,5,4.983579559346611
1110,10,9.808980062206997
1111,9,9.448922444325774
1112,10,9.967815595862923
1113,11,9.943677848756842
1114,8,9.278807411239743
1115,10,9.486566921051315
1116,12,11.19588761038593
1117,9,10.017167819781134
1118,8,7.61253354233223
1119,8,6.431753116763517
1120,7,7.480588506215384
1121,8,7.543406004691626
1122,10,10.653378041778858
1123,11,8.914446571537692
1124,11,9.45919535174855
1125,23,15.200503350340886
1126,8,7.330831815862697
1127,8,10.053381559854602
1128,10,10.094551994860062
1129,5,4.508042851443378
1130,8,12.117102578877645
1131,9,9.128203285444076
1132,13,10.997548077802168
1133,6,5.741606498095754
1134,9,11.309794835148507
1135,15,12.257178631198869
1136,8,8.584106384423777
1137,5,5.527346589243317
1138,6,7.732600935003612
1139,10,8.888423140201288
1140,7,7.094246752864302
1141,20,13.222126120914389
1142,9,8.382756498804634
1143,10,10.20430967813157
1144,11,10.491859711578801
1145,12,10.72847369799074
1146,11,11.168415994234959
